tweet,rating,label
Greg Smith from @cisco discusses the ASR 9000 vDDoS protection solution powered by @arbornetworks http://t.co/lRLdAyXXdC  #ddos,35,Positive
"@arbornetworks thanks for sharing arbornetworks, have a great Tuesday :)",64,Positive
.@arbornetworks' ATLAS Data Shows the Average DDoS Attack Size Increasing http://t.co/HlAFgrXJVe,10,Positive
.@arbornetworks' ATLAS Data Shows the Average DDoS Attack Size Increasing http://t.co/HlAFgrXJVe,9,Negative
.@arbornetworks' ATLAS Data Shows the Average DDoS Attack Size Increasing http://t.co/HlAFgrXJVe,0,Negative
"Training today with Todd Hill from @arbornetworks great session so far #PeakFlow #security
#infosec #DDoS #itsallaboutthebytes #UCaSS",14,Positive
Network crippling attacks abound. Protect your network &amp; services http://t.co/Ba1k8s7u5n (via @cisco @arbornetworks) http://t.co/BIHEQ8gFUP,13,Positive
Network crippling attacks abound. Protect your network &amp; services http://t.co/Ba1k8s7u5n (via @cisco @arbornetworks) http://t.co/BIHEQ8gFUP,4,Positive
Christiaan008 CIC Timeline Daily is out! http://t.co/M7x3bIzepI Stories via @Veracode @arbornetworks @VICE_NL,13,Positive
Christiaan008 CIC Timeline Daily is out! http://t.co/M7x3bIzepI Stories via @Veracode @arbornetworks @VICE_NL,28,Excited
Christiaan008 CIC Timeline Daily is out! http://t.co/M7x3bIzepI Stories via @Veracode @arbornetworks @VICE_NL,17,Excited
Follow @arbornetworks for advanced threat protection solutions for enterprise and service provider networks #FF #threatprotection,49,Positive
"#Threat intelligence has various meanings, how comprehensive is your understanding? @arbornetworks CST discusses http://t.co/pXKrBKLSBb",13,Positive
DDoS never takes a break. See what's going on right now in DDoS (via @arbornetworks &amp; @googleideas) http://t.co/a0knIeH1fj,21,Positive
Parts painted and drying in front of the spray booth! #nvidia #Geforce #gtx980 http://t.co/6cj6MXi2Wx,15,Positive
#BoschGlobal #BoschAuto has been present in Mexico since 1955 - Bosch has invested ~370 mil euros in the country http://t.co/AS4m3E78UK,29,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",32,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",27,Positive
PRESS RELEASE - @SolverUSA announces @SolverAfrica as newest international office: http://t.co/daUHJSFmwe #BI360,16,Positive
"Have you found us on #Facebook yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/QESA9UDRyt",30,Positive
"WEBINAR: Join us next Wednesday, August 12th at 9:00am PDT for a webcast on BI360's Budgeting tool: https://t.co/5Novv59mqK #BI360",23,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",27,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/uBD2DIb9VG #BI360,13,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/RH6AIgbyKP #BI360,15,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",28,Positive
PRESS RELEASE - @SolverUSA announces @SolverAfrica as newest international office: http://t.co/yBokB2HhRh #BI360,26,Positive
PRESS RELEASE - @SolverUSA announces @SolverAfrica as newest international office: http://t.co/yBokB2HhRh #BI360,10,Excited
PRESS RELEASE - @SolverUSA announces @SolverAfrica as newest international office: http://t.co/daUHJSFmwe #BI360,12,Excited
"#BI360 Budgeting - Flexible, user-friendly budgeting &amp; forecasting. Find out more here; http://t.co/V6BxqZs06D #Ciall http://t.co/4woplmFel5",56,Positive
"Have you found us on #Facebook yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/QESA9UDRyt",30,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/RH6AIgbyKP #BI360,13,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",15,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",33,Positive
An insight into what #BusinessIntelligence #BI360 can offer Retailers; http://t.co/12dsXfcFnc http://t.co/1iefCwOxCd,56,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",16,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",11,Positive
"WEBINAR: Join us tomorrow, Wednesday, August 12th at 9:00am PDT for a webcast on BI360's Budgeting tool: https://t.co/5Novv59mqK #BI360",19,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/RH6AIgbyKP #BI360,11,Positive
"Have you found us on #Facebook yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/QESA9UDRyt",40,Positive
".@Sage 300 customers, this article discusses your modern, powerful #budgeting software options: https://t.co/Qfp49OrWfG #forecasting #BI360",13,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/RH6AIgbyKP #BI360,12,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",15,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",6,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",33,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",37,Positive
RSVP for a webcast TODAY at 10am PST to discover powerful #Excel &amp; Web-based #BusinessIntelligence tools: https://t.co/5RwiEwPyOw #BI360,30,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",27,Positive
This article will aim to clear things up about the decision between a #data warehouse and an #OLAP cube: https://t.co/RH6AIgbyKP #BI360,12,Positive
I will be there with #BI360 and the rest of the Solver team.  Best event to learning something useful about Dynamics https://t.co/eTq2KozFDJ,52,Positive
".@Sage 300 customers, this article discusses your modern, powerful #budgeting software options: https://t.co/Qfp49OrWfG #forecasting #BI360",12,Positive
".@Sage 300 customers, this article discusses your modern, powerful #budgeting software options: https://t.co/Qfp49OrWfG #forecasting #BI360",27,Positive
"Have you found us on #Facebook yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/QESA9UDRyt",37,Positive
"Have you found us on #Facebook yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/QESA9UDRyt",33,Positive
"#BI360 Customers and Partners, this is a direct message from @TedTalks speaker, @nuancedrew, about #BI360Focus15: https://t.co/InZQ9eSdaE",15,Positive
"Have you found us on #LinkedIn yet? Follow Solver, Inc. today to stay up to date with all things #BI360: https://t.co/vigV3sEy4r",33,Positive
".@Sage 300 customers, this article discusses your modern, powerful #budgeting software options: https://t.co/Qfp49OakR6 #forecasting #BI360",13,Positive
#BI360 can assist healthcare providers to Address the rising costs and growing demands in the #healthcare sector; http://t.co/OA80NV42rK,14,Positive
Watch: Automatically detect and prevent unknown threats with @PaloAltoNtwks http://t.co/bwUqfo2oYf #WildFire,33,Positive
"Last day to register for #FantasticFour with Structured, @NimbleStorage &amp; @PaloAltoNtwks in PDX. Reg here: http://t.co/cvKt8DZWZ1",12,Positive
"â€œ@KellyGlath: At the Race Track today with @VMware , @PaloAltoNtwks and @Avaya ! #Saratoga #MIT http://t.co/IMEGn7ozv7â€ù",11,Positive
"@PaloAltoNtwks, @Tanium: Congratulations on your strategic alliance! | RT if you believe #PartnershipsMatter",55,Positive
"@PaloAltoNtwks, @Tanium: Congratulations on your strategic alliance! | RT if you believe #PartnershipsMatter",69,Positive
"@PaloAltoNtwks, @Tanium: Congratulations on your strategic alliance! | RT if you believe #PartnershipsMatter",71,Positive
Seminar: Cracking the Code Understanding advanced adversary motivations and how to defend against them @PaloAltoNtwks http://t.co/2dBGOUiKxr,15,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/ruDNs9i49b @RetailCISC #ISAOs @DHSgov @CyberAlliance,28,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/ruDNs9i49b @RetailCISC #ISAOs @DHSgov @CyberAlliance,39,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/ruDNs9i49b @RetailCISC #ISAOs @DHSgov @CyberAlliance,49,Positive
".@PaloAltoNtwks CEO Mark McLaughlin &amp; VP, Worldwide Channels Ron Myers named to @CRNâ€™s Annual Top 100 Executives list http://t.co/5MZucpoZRh",73,Positive
Congrats! MT @PaloAltoNtwks CEO Mark McLaughlin &amp; VP Ron Myers named to @CRNâ€™s Annual Top 100 Exec list http://t.co/cgivbBPcXX,74,Positive
Special Interest Groups Offer Topical Learning for Members of Fuel User Group http://t.co/HrimettFCr via @PaloAltoNtwks,17,Positive
Special Interest Groups Offer Topical Learning for Members of Fuel User Group http://t.co/HrimettFCr via @PaloAltoNtwks,9,Positive
Test Drive Our Next-generation Firewall for Amazon Web Services http://t.co/4wgZg0Bb2c via @PaloAltoNtwks,13,Positive
"Special shoutout to our #CyberSummitNYC title sponsor @PaloAltoNtwks, coming to you 9/18! #cyber #security",26,Positive
Find out how the alliance of @PaloAltoNtwks and @Tanium is changing the economics of #cyberattacks http://t.co/45DTWOKX6V,45,Positive
@FuelUserGroup be sure to ask @PaloAltoNtwks about why they didn't participate in @NSSLabs 2015 BDS report #security https://t.co/j4KC067a4F,67,Negative
@FuelUserGroup be sure to ask @PaloAltoNtwks about why they didn't participate in @NSSLabs 2015 BDS report #security https://t.co/j4KC067a4F,75,Negative
"Just uploaded my VMWorld preso!  If you are around on Sunday, checkout NET6615-QT.  #SDWAN @CloudGenix @ArkinNet @PaloAltoNtwks #VMworld2015",11,Positive
"For the record, support at @paloaltontwks rocks.",91,Positive
Guess @BlackHatUSA has some big sponsors to answer to - #SorryNotSorry @Raytheon @FireEye @PaloAltoNtwks @Fortinet  https://t.co/qFM2OcuW3j,60,Negative
"@aconaway @PaloAltoNtwks it depends :| 
not convinced yet",28,Negative
Micro-segmentation in a Nutshell @vmwarensx  @PaloAltoNtwks http://t.co/XxeYM11lN1 by @gyrocomuk http://t.co/44On1FcC1a,5,Positive
Micro-segmentation in a Nutshell @vmwarensx  @PaloAltoNtwks http://t.co/gI1PtIMzRE by @gyrocomuk http://t.co/cKTr3iP7oL,6,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/09e8O5OsrC,34,Positive
.@PaloAltoNtwks Mark McLaughlin and Ron Myers named to CRN's Annual Top 100 Executives list http://t.co/TAQ7pmUpt0,77,Positive
Watch: Automatically detect and prevent unknown threats with @PaloAltoNtwks http://t.co/v8NtV6GoLp #WildFire,55,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/pQUGu1ccGB,38,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/pQUGu1ccGB,39,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/RE85uXmoD4,38,Positive
It's amazing how fast these PA2020's are when no one is using them anymore. Glad to be upgraded and off them finally. @PaloAltoNtwks,24,Negative
It's amazing how fast these PA2020's are when no one is using them anymore. Glad to be upgraded and off them finally. @PaloAltoNtwks,29,Negative
Old Vulnerabilities: The Stuff of #Cybersecurity Nightmares http://t.co/tLgovJ8eQG ...via @PaloAltoNtwks,11,Negative
Full house at @intgrtionprtnrs @vmwarensx @PaloAltoNtwks event in Newton MA today! http://t.co/F8zKwRjfry,7,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/qnoYp68Ibz,35,Positive
.@PaloAltoNtwks Mark McLaughlin and Ron Myers named to CRN's Annual Top 100 Executives list http://t.co/pe39HACxzh,79,Positive
Davis Hake discusses how @PaloAltoNtwks is helping secure the checkout line http://t.co/SU3mR9le47,38,Positive
"@arkinnet glad to be a part!
RT @jspieg67 uploaded VMWorld preso! NET6615-QT. #SDWAN @CloudGenix @ArkinNet @PaloAltoNtwks #VMworld2017",13,Positive
"@arkinnet glad to be a part!
RT @jspieg67 uploaded VMWorld preso! NET6615-QT. #SDWAN @CloudGenix @ArkinNet @PaloAltoNtwks #VMworld2017",20,Excited
"#FF Good #cloud &amp; #security content this week, thanks to @PaloAltoNtwks @GregoryMcKeown @LBrousell @lewisnic @EMCcloud @theICToptimist",57,Positive
"#FF Good #cloud &amp; #BigData content this week, thanks to @DavidLinthicum @PaloAltoNtwks @mariancook @ForWardist @briansolis @lewisnic",52,Positive
"#FF Good #cloud &amp; #BigData content this week, thanks to @DavidLinthicum @PaloAltoNtwks @mariancook @ForWardist @briansolis @lewisnic",56,Positive
Know the unknown: effective prevention of and response to threats from @PaloAltoNtwks http://t.co/W9Z9TZhmB4,28,Positive
.@PaloAltoNtwks Mark McLaughlin and Ron Myers named to CRN's Annual Top 100 Executives list http://t.co/a5GhMo4SeA,83,Positive
.@PaloAltoNtwks Mark McLaughlin and Ron Myers named to CRN's Annual Top 100 Executives list http://t.co/a5GhMo4SeA,75,Positive
Is it a bad sign that I have the .@PaloAltoNtwks hold music memorized?,35,Negative
Good stuff happening in Virginia to boost #cybersecurity training for educators: https://t.co/DV5cKK8oOx cc: @kareninva @JMU @PaloAltoNtwks,44,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/2R2RdmwETj #BHUSA,11,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/9nVbi1YD6j #BHUSA,5,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/dSGN6yMCF6 #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/gNXYK2jP5b #BHUSA,5,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/KqGyMs05OM #BHUSA,4,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/qoXSTLuImR #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/lMFYRNcp1J #BHUSA,4,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/2R2RdmwETj #BHUSA,4,Positive
15 Wackiest Sights From Black Hat USA 2015 http://t.co/KBa4TqgdDl #security #BlackHat2015 #defcon @PaloAltoNtwks http://t.co/dNNrEV8ijK,1,Positive
The Daily Caffeine is out! http://t.co/fAbNZMgzPH Stories via @PaloAltoNtwks @CormacJHogan @virtualjad,27,Excited
The Daily Caffeine is out! http://t.co/fAbNZMgzPH Stories via @PaloAltoNtwks @CormacJHogan @virtualjad,9,Positive
Old Vulnerabilities: The Stuff of Cybersecurity Nightmares http://t.co/rrEnT84g8B via @PaloAltoNtwks #infosec,5,Positive
Old Vulnerabilities: The Stuff of Cybersecurity Nightmares http://t.co/rrEnT84g8B via @PaloAltoNtwks #infosec,7,Negative
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/dHBG3ajazd #BHUSA,4,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/IfZt0xXVY8 #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/nKjFpiafSP #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/eMY4qJ9iV2 #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/7C8vDP7Zyy #BHUSA,4,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/VK5dlxTd1r #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/5vGy6iwliW #BHUSA,4,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/qt5lmmgqgH #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/cFu3OJONNy #BHUSA,2,Positive
.@PaloAltoNtwks sights &amp; sounds from Black Hat USA 2015 http://t.co/kpR881xRE1 #BHUSA,2,Positive
"#HGST sets hearts aflutter with second sexy #PCM demo: Plenty of sizzle so far, but no product steak toâ€_ http://t.co/QyKurRzqDZ #infosec",23,Positive
"HGST, Mellanox debut lightning quick and low-cost DRAM-esque memory #HGST http://t.co/li5CxfLmLn",41,Positive
#HGST &amp; @mellanoxtech showcase low power DRAM alternative for in-memory compute applications: http://t.co/sgjzioXWV8 #LongLiveData,24,Positive
#LOL! #HGST sets hearts aflutter with second sexy PCM demo http://t.co/YTdWN0EmdX http://t.co/9IH4EEwCjK,29,Positive
"#HGST announced Persistent Memory Fabric Technology (DRAM-like perf
http://t.co/jtajl7jonu",26,Positive
